day,county_fips,age_group,count
182,51069,g,40
182,51071,g,12
182,51073,g,22
182,51075,g,13
182,51077,g,13
182,51079,g,9
182,51081,g,6
182,51083,g,29
182,51085,g,54
182,51087,g,158
182,51089,g,44
182,51091,g,2
182,51093,g,21
182,51095,g,56
182,51097,g,5
182,51099,g,9
182,51101,g,8
182,51103,g,14
182,51105,g,17
182,51107,g,81
182,51109,g,19
182,51111,g,9
182,51113,g,9
182,51115,g,9
182,51117,g,28
182,51119,g,11
182,51121,g,38
182,51125,g,12
182,51127,g,9
182,51131,g,11
182,51133,g,15
182,51135,g,11
182,51137,g,25
182,51139,g,17
182,51141,g,16
182,51143,g,45
182,51145,g,13
182,51147,g,13
182,51149,g,15
182,51153,g,110
182,51155,g,26
182,51157,g,5
182,51159,g,7
182,51161,g,66
182,51163,g,19
182,51165,g,49
182,51167,g,19
182,51169,g,19
182,51171,g,32
182,51173,g,24
182,51175,g,11
182,51177,g,49
182,51179,g,38
182,51181,g,4
182,51183,g,7
182,51185,g,32
182,51187,g,20
182,51191,g,40
182,51193,g,15
182,51195,g,24
182,51197,g,21
182,51199,g,32
182,51510,g,53
182,51520,g,14
182,51530,g,4
182,51540,g,17
182,51550,g,96
182,51570,g,14
182,51580,g,4
182,51590,g,35
182,51595,g,4
182,51600,g,12
182,51610,g,5
182,51620,g,6
182,51630,g,10
182,51640,g,6
182,51650,g,70
182,51660,g,17
182,51670,g,14
182,51678,g,4
182,51680,g,44
182,51683,g,10
182,51685,g,3
182,51690,g,11
182,51700,g,81
182,51710,g,97
182,51720,g,2
182,51730,g,20
182,51735,g,7
182,51740,g,53
182,51750,g,5
182,51760,g,96
182,51770,g,58
182,51775,g,17
182,51790,g,19
182,51800,g,40
182,51810,g,193
182,51820,g,15
182,51830,g,7
182,51840,g,15
182,51001,o,22
182,51003,o,55
182,51005,o,10
182,51007,o,7
182,51009,o,19
182,51011,o,9
182,51013,o,92
182,51015,o,46
182,51017,o,3
182,51021,o,4
182,51023,o,23
182,51025,o,10
182,51027,o,16
182,51029,o,10
182,51031,o,32
182,51033,o,16
182,51035,o,19
182,51036,o,5
182,51037,o,7
182,51041,o,180
182,51043,o,9
182,51045,o,3
182,51047,o,25
182,51049,o,5
182,51051,o,10
182,51053,o,17
182,51057,o,7
182,51059,o,609
182,51061,o,40
182,51063,o,9
182,51065,o,14
182,51067,o,36
182,51069,o,42
182,51071,o,10
182,51073,o,23
182,51075,o,15
182,51077,o,10
182,51079,o,10
182,51081,o,7
182,51083,o,23
182,51085,o,60
182,51087,o,163
182,51089,o,34
182,51091,o,2
182,51093,o,23
182,51095,o,40
182,51097,o,4
182,51099,o,12
182,51101,o,9
182,51103,o,8
182,51105,o,15
182,51107,o,130
182,51109,o,21
182,51111,o,8
182,51113,o,8
182,51115,o,6
182,51117,o,21
182,51119,o,8
182,51121,o,37
182,51125,o,11
182,51127,o,12
182,51131,o,8
182,51133,o,9
182,51135,o,9
182,51137,o,19
182,51139,o,14
182,51141,o,12
182,51143,o,41
182,51145,o,17
182,51147,o,11
182,51149,o,20
182,51153,o,182
182,51155,o,23
182,51157,o,5
182,51159,o,5
182,51161,o,58
182,51163,o,15
182,51165,o,43
182,51167,o,19
182,51169,o,14
182,51171,o,25
182,51173,o,19
182,51175,o,12
182,51177,o,62
182,51179,o,61
182,51181,o,4
182,51183,o,7
182,51185,o,29
182,51187,o,21
182,51191,o,35
182,51193,o,11
182,51195,o,24
182,51197,o,18
182,51199,o,37
182,51510,o,69
182,51520,o,9
182,51530,o,3
182,51540,o,17
182,51550,o,120
182,51570,o,9
182,51580,o,3
182,51590,o,26
182,51595,o,2
182,51600,o,12
182,51610,o,7
182,51620,o,5
182,51630,o,9
182,51640,o,3
182,51650,o,73
182,51660,o,13
182,51670,o,11
182,51678,o,2
182,51680,o,34
182,51683,o,17
182,51685,o,4
182,51690,o,8
182,51700,o,85
182,51710,o,104
182,51720,o,2
182,51730,o,18
182,51735,o,7
182,51740,o,50
182,51750,o,5
182,51760,o,99
182,51770,o,55
182,51775,o,14
182,51790,o,14
182,51800,o,45
182,51810,o,221
182,51820,o,11
182,51830,o,5
182,51840,o,13
182,51001,p,1
182,51003,p,5
182,51009,p,1
182,51013,p,11
182,51015,p,3
182,51023,p,1
182,51027,p,1
182,51031,p,2
182,51033,p,1
182,51035,p,1
182,51041,p,20
182,51047,p,3
182,51053,p,1
182,51059,p,72
182,51061,p,3
182,51065,p,1
182,51067,p,3
182,51069,p,5
182,51073,p,1
182,51075,p,1
182,51079,p,1
182,51083,p,2
182,51085,p,5
182,51087,p,20
182,51089,p,2
182,51093,p,1
182,51095,p,3
182,51099,p,1
182,51101,p,1
182,51105,p,1
182,51107,p,27
182,51109,p,2
182,51117,p,1
182,51121,p,4
182,51137,p,2
182,51139,p,1
182,51143,p,3
182,51145,p,1
182,51147,p,1
182,51149,p,2
182,51153,p,32
182,51155,p,1
182,51161,p,4
182,51163,p,1
182,51165,p,4
182,51167,p,1
182,51169,p,1
182,51171,p,2
182,51173,p,1
182,51177,p,8
182,51179,p,8
182,51185,p,2
182,51187,p,2
182,51191,p,2
182,51195,p,2
182,51197,p,1
182,51199,p,3
182,51510,p,9
182,51520,p,1
182,51540,p,2
182,51550,p,14
182,51590,p,2
182,51600,p,1
182,51630,p,1
182,51650,p,8
182,51660,p,2
182,51670,p,1
182,51680,p,4
182,51683,p,3
182,51685,p,1
182,51700,p,13
182,51710,p,16
182,51730,p,1
182,51740,p,6
182,51760,p,12
182,51770,p,6
182,51775,p,1
182,51790,p,1
182,51800,p,5
182,51810,p,29
182,51820,p,1
182,51840,p,1
182,51001,s,5
182,51003,s,15
182,51005,s,2
182,51007,s,2
182,51009,s,5
182,51011,s,2
182,51013,s,20
182,51015,s,12
182,51023,s,5
182,51025,s,2
182,51027,s,3
182,51029,s,2
182,51031,s,9
182,51033,s,4
182,51035,s,4
182,51037,s,2
182,51041,s,62
182,51043,s,2
182,51047,s,8
182,51049,s,1
182,51051,s,2
182,51053,s,4
182,51057,s,1
182,51059,s,186
182,51061,s,12
182,51063,s,2
182,51065,s,4
182,51067,s,8
182,51069,s,14
182,51071,s,2
182,51073,s,6
182,51075,s,3
182,51077,s,2
182,51079,s,3
182,51081,s,1
182,51083,s,6
182,51085,s,19
182,51087,s,53
182,51089,s,8
182,51093,s,6
182,51095,s,10
182,51097,s,1
182,51099,s,4
182,51101,s,2
182,51103,s,1
182,51105,s,3
182,51107,s,65
182,51109,s,5
182,51111,s,1
182,51113,s,2
182,51115,s,1
182,51117,s,4
182,51119,s,1
182,51121,s,10
182,51125,s,2
182,51127,s,3
182,51131,s,1
182,51133,s,1
182,51135,s,2
182,51137,s,5
182,51139,s,3
182,51141,s,2
182,51143,s,10
182,51145,s,5
182,51147,s,2
182,51149,s,6
182,51153,s,79
182,51155,s,5
182,51157,s,1
182,51159,s,1
182,51161,s,15
182,51163,s,3
182,51165,s,13
182,51167,s,4
182,51169,s,3
182,51171,s,6
182,51173,s,4
182,51175,s,2
182,51177,s,25
182,51179,s,28
182,51181,s,1
182,51183,s,1
182,51185,s,6
182,51187,s,6
182,51191,s,8
182,51193,s,2
182,51195,s,6
182,51197,s,4
182,51199,s,13
182,51510,s,13
182,51520,s,2
182,51530,s,1
182,51540,s,4
182,51550,s,43
182,51570,s,2
182,51590,s,6
182,51595,s,1
182,51600,s,3
182,51610,s,2
182,51620,s,1
182,51630,s,3
182,51640,s,1
182,51650,s,22
182,51660,s,4
182,51670,s,3
182,51680,s,10
182,51683,s,7
182,51685,s,2
182,51690,s,2
182,51700,s,30
182,51710,s,34
182,51730,s,4
182,51735,s,2
182,51740,s,15
182,51750,s,1
182,51760,s,25
182,51770,s,14
182,51775,s,3
182,51790,s,3
182,51800,s,15
182,51810,s,76
182,51820,s,3
182,51840,s,3
189,51001,a,35
189,51003,a,125
189,51005,a,16
189,51007,a,14
189,51009,a,37
189,51011,a,16
189,51013,a,347
189,51015,a,85
189,51017,a,5
189,51021,a,8
189,51023,a,35
189,51025,a,21
189,51027,a,29
189,51029,a,22
189,51031,a,64
189,51033,a,34
189,51035,a,32
189,51036,a,8
189,51037,a,13
189,51041,a,392
189,51043,a,14
189,51045,a,5
189,51047,a,57
189,51049,a,11
189,51051,a,18
189,51053,a,34
189,51057,a,12
189,51059,a,1412
189,51061,a,75
189,51063,a,16
189,51065,a,30
189,51067,a,62
189,51069,a,95
189,51071,a,19
189,51073,a,43
189,51075,a,24
189,51077,a,16
189,51079,a,21
189,51081,a,17
189,51083,a,37
189,51085,a,117
189,51087,a,391
189,51089,a,59
189,51091,a,2
189,51093,a,40
189,51095,a,69
189,51097,a,7
189,51099,a,29
189,51101,a,19
189,51103,a,9
189,51105,a,31
189,51107,a,420
189,51109,a,38
189,51111,a,14
189,51113,a,14
189,51115,a,8
189,51117,a,34
189,51119,a,10
189,51121,a,162
189,51125,a,15
189,51127,a,21
189,51131,a,12
189,51133,a,10
189,51135,a,19
189,51137,a,36
189,51139,a,27
189,51141,a,19
189,51143,a,70
189,51145,a,34
189,51147,a,35
189,51149,a,48
189,51153,a,537
189,51155,a,40
189,51157,a,7
189,51159,a,11
189,51161,a,103
189,51163,a,23
189,51165,a,88
189,51167,a,33
189,51169,a,26
189,51171,a,46
189,51173,a,36
189,51175,a,21
189,51177,a,153
189,51179,a,170
189,51181,a,7
189,51183,a,16
189,51185,a,51
189,51187,a,46
189,51191,a,63
189,51193,a,17
189,51195,a,53
189,51197,a,33
189,51199,a,78
189,51510,a,223
189,51520,a,20
189,51530,a,8
189,51540,a,76
189,51550,a,282
189,51570,a,19
189,51580,a,6
189,51590,a,47
189,51595,a,6
189,51600,a,29
189,51610,a,14
189,51620,a,9
189,51630,a,38
189,51640,a,7
189,51650,a,184
189,51660,a,92
189,51670,a,27
189,51678,a,12
189,51680,a,109
189,51683,a,50
189,51685,a,20
189,51690,a,15
189,51700,a,252
189,51710,a,377
189,51720,a,4
189,51730,a,40
189,51735,a,13
189,51740,a,122
189,51750,a,32
189,51760,a,309
189,51770,a,122
189,51775,a,30
189,51790,a,27
189,51800,a,105
189,51810,a,596
189,51820,a,24
189,51830,a,25
189,51840,a,35
189,51001,g,26
189,51003,g,58
189,51005,g,13
189,51007,g,8
189,51009,g,22
189,51011,g,11
189,51013,g,75
189,51015,g,49
189,51017,g,4
189,51021,g,5
189,51023,g,22
189,51025,g,12
189,51027,g,16
189,51029,g,10
189,51031,g,36
189,51033,g,15
189,51035,g,24
189,51036,g,5
189,51037,g,9
189,51041,g,134
189,51043,g,9
189,51045,g,3
189,51047,g,23
189,51049,g,6
189,51051,g,11
189,51053,g,15
189,51057,g,8
189,51059,g,438
189,51061,g,34
189,51063,g,11
189,51065,g,16
189,51067,g,41
189,51069,g,40
189,51071,g,12
189,51073,g,22
189,51075,g,13
189,51077,g,13
189,51079,g,9
189,51081,g,6
189,51083,g,29
189,51085,g,54
189,51087,g,158
189,51089,g,44
189,51091,g,2
189,51093,g,21
189,51095,g,56
189,51097,g,5
189,51099,g,9
189,51101,g,8
189,51103,g,14
189,51105,g,17
189,51107,g,81
189,51109,g,19
189,51111,g,9
189,51113,g,9
189,51115,g,9
189,51117,g,28
189,51119,g,11
189,51121,g,38
189,51125,g,12
189,51127,g,9
189,51131,g,11
189,51133,g,15
189,51135,g,11
189,51137,g,25
189,51139,g,17
189,51141,g,16
189,51143,g,45
189,51145,g,13
189,51147,g,13
189,51149,g,15
189,51153,g,110
189,51155,g,26
189,51157,g,5
189,51159,g,7
189,51161,g,66
189,51163,g,19
189,51165,g,49
189,51167,g,19
189,51169,g,19
189,51171,g,32
189,51173,g,24
189,51175,g,11
189,51177,g,49
189,51179,g,38
189,51181,g,4
189,51183,g,7
189,51185,g,32
189,51187,g,20
189,51191,g,40
189,51193,g,15
189,51195,g,24
189,51197,g,21
189,51199,g,32
189,51510,g,53
189,51520,g,14
189,51530,g,4
189,51540,g,17
189,51550,g,96
189,51570,g,14
189,51580,g,4
189,51590,g,35
189,51595,g,4
189,51600,g,12
189,51610,g,5
189,51620,g,6
189,51630,g,10
189,51640,g,6
189,51650,g,70
189,51660,g,17
189,51670,g,14
189,51678,g,4
189,51680,g,44
189,51683,g,10
189,51685,g,3
189,51690,g,11
189,51700,g,81
189,51710,g,97
189,51720,g,2
189,51730,g,20
189,51735,g,7
189,51740,g,53
189,51750,g,5
189,51760,g,96
189,51770,g,58
189,51775,g,17
189,51790,g,19
189,51800,g,40
189,51810,g,193
189,51820,g,15
189,51830,g,7
189,51840,g,15
189,51001,o,22
189,51003,o,55
189,51005,o,10
189,51007,o,7
189,51009,o,19
189,51011,o,9
189,51013,o,92
189,51015,o,46
189,51017,o,3
189,51021,o,4
189,51023,o,23
189,51025,o,10
189,51027,o,16
189,51029,o,10
189,51031,o,32
189,51033,o,16
189,51035,o,19
189,51036,o,5
189,51037,o,7
189,51041,o,180
189,51043,o,9
189,51045,o,3
189,51047,o,25
189,51049,o,5
189,51051,o,10
189,51053,o,17
189,51057,o,7
189,51059,o,609
189,51061,o,40
189,51063,o,9
189,51065,o,14
189,51067,o,36
189,51069,o,42
189,51071,o,10
189,51073,o,23
189,51075,o,15
189,51077,o,10
189,51079,o,10
189,51081,o,7
189,51083,o,23
189,51085,o,60
189,51087,o,163
189,51089,o,34
189,51091,o,2
189,51093,o,23
189,51095,o,40
189,51097,o,4
189,51099,o,12
189,51101,o,9
189,51103,o,8
189,51105,o,15
189,51107,o,130
189,51109,o,21
189,51111,o,8
189,51113,o,8
189,51115,o,6
189,51117,o,21
189,51119,o,8
189,51121,o,37
189,51125,o,11
189,51127,o,12
189,51131,o,8
189,51133,o,9
189,51135,o,9
189,51137,o,19
189,51139,o,14
189,51141,o,12
189,51143,o,41
189,51145,o,17
189,51147,o,11
189,51149,o,20
189,51153,o,182
189,51155,o,23
189,51157,o,5
189,51159,o,5
189,51161,o,58
189,51163,o,15
189,51165,o,43
189,51167,o,19
189,51169,o,14
189,51171,o,25
189,51173,o,19
189,51175,o,12
189,51177,o,62
189,51179,o,61
189,51181,o,4
189,51183,o,7
189,51185,o,29
189,51187,o,21
189,51191,o,35
189,51193,o,11
189,51195,o,24
189,51197,o,18
189,51199,o,37
189,51510,o,69
189,51520,o,9
189,51530,o,3
189,51540,o,17
189,51550,o,120
189,51570,o,9
189,51580,o,3
189,51590,o,26
189,51595,o,2
189,51600,o,12
189,51610,o,7
189,51620,o,5
189,51630,o,9
189,51640,o,3
189,51650,o,73
189,51660,o,13
189,51670,o,11
189,51678,o,2
189,51680,o,34
189,51683,o,17
189,51685,o,4
189,51690,o,8
189,51700,o,85
189,51710,o,104
189,51720,o,2
189,51730,o,18
189,51735,o,7
189,51740,o,50
189,51750,o,5
189,51760,o,99
189,51770,o,55
189,51775,o,14
189,51790,o,14
189,51800,o,45
189,51810,o,221
189,51820,o,11
189,51830,o,5
189,51840,o,13
189,51001,p,1
189,51003,p,5
189,51009,p,1
189,51013,p,11
189,51015,p,3
189,51023,p,1
189,51027,p,1
189,51031,p,2
189,51033,p,1
189,51035,p,1
189,51041,p,20
189,51047,p,3
189,51053,p,1
189,51059,p,72
189,51061,p,3
189,51065,p,1
189,51067,p,3
189,51069,p,5
189,51073,p,1
189,51075,p,1
189,51079,p,1
189,51083,p,2
189,51085,p,5
189,51087,p,20
189,51089,p,2
189,51093,p,1
189,51095,p,3
189,51099,p,1
189,51101,p,1
189,51105,p,1
189,51107,p,27
189,51109,p,2
189,51117,p,1
189,51121,p,4
189,51137,p,2
189,51139,p,1
189,51143,p,3
189,51145,p,1
189,51147,p,1
189,51149,p,2
189,51153,p,32
189,51155,p,1
189,51161,p,4
189,51163,p,1
189,51165,p,4
189,51167,p,1
189,51169,p,1
189,51171,p,2
189,51173,p,1
189,51177,p,8
189,51179,p,8
189,51185,p,2
189,51187,p,2
189,51191,p,2
189,51195,p,2
189,51197,p,1
189,51199,p,3
189,51510,p,9
189,51520,p,1
189,51540,p,2
189,51550,p,14
189,51590,p,2
189,51600,p,1
189,51630,p,1
189,51650,p,8
189,51660,p,2
189,51670,p,1
189,51680,p,4
189,51683,p,3
189,51685,p,1
189,51700,p,13
189,51710,p,16
189,51730,p,1
189,51740,p,6
189,51760,p,12
189,51770,p,6
189,51775,p,1
189,51790,p,1
189,51800,p,5
189,51810,p,29
189,51820,p,1
189,51840,p,1
189,51001,s,5
189,51003,s,15
189,51005,s,2
189,51007,s,2
189,51009,s,5
189,51011,s,2
189,51013,s,20
189,51015,s,12
189,51023,s,5
189,51025,s,2
189,51027,s,3
189,51029,s,2
189,51031,s,9
189,51033,s,4
189,51035,s,4
189,51037,s,2
189,51041,s,62
189,51043,s,2
189,51047,s,8
189,51049,s,1
189,51051,s,2
189,51053,s,4
189,51057,s,1
189,51059,s,186
189,51061,s,12
189,51063,s,2
189,51065,s,4
189,51067,s,8
189,51069,s,14
189,51071,s,2
189,51073,s,6
189,51075,s,3
189,51077,s,2
189,51079,s,3
189,51081,s,1
189,51083,s,6
189,51085,s,19
189,51087,s,53
189,51089,s,8
189,51093,s,6
189,51095,s,10
189,51097,s,1
189,51099,s,4
189,51101,s,2
189,51103,s,1
189,51105,s,3
189,51107,s,65
189,51109,s,5
189,51111,s,1
189,51113,s,2
189,51115,s,1
189,51117,s,4
189,51119,s,1
189,51121,s,10
189,51125,s,2
189,51127,s,3
189,51131,s,1
189,51133,s,1
189,51135,s,2
189,51137,s,5
189,51139,s,3
189,51141,s,2
189,51143,s,10
189,51145,s,5
189,51147,s,2
189,51149,s,6
189,51153,s,79
189,51155,s,5
189,51157,s,1
189,51159,s,1
189,51161,s,15
189,51163,s,3
189,51165,s,13
189,51167,s,4
189,51169,s,3
189,51171,s,6
189,51173,s,4
189,51175,s,2
189,51177,s,25
189,51179,s,28
189,51181,s,1
189,51183,s,1
189,51185,s,6
189,51187,s,6
189,51191,s,8
189,51193,s,2
189,51195,s,6
189,51197,s,4
189,51199,s,13
189,51510,s,13
189,51520,s,2
189,51530,s,1
189,51540,s,4
189,51550,s,43
189,51570,s,2
189,51590,s,6
189,51595,s,1
189,51600,s,3
189,51610,s,2
189,51620,s,1
189,51630,s,3
189,51640,s,1
189,51650,s,22
189,51660,s,4
189,51670,s,3
189,51680,s,10
189,51683,s,7
189,51685,s,2
189,51690,s,2
189,51700,s,30
189,51710,s,34
189,51730,s,4
189,51735,s,2
189,51740,s,15
189,51750,s,1
189,51760,s,25
189,51770,s,14
189,51775,s,3
189,51790,s,3
189,51800,s,15
189,51810,s,76
189,51820,s,3
189,51840,s,3
196,51001,a,35
196,51003,a,125
196,51005,a,16
196,51007,a,14
196,51009,a,37
196,51011,a,16
196,51013,a,347
196,51015,a,85
196,51017,a,5
196,51021,a,8
196,51023,a,35
196,51025,a,21
196,51027,a,29
196,51029,a,22
196,51031,a,64
196,51033,a,34
196,51035,a,32
196,51036,a,8
196,51037,a,13
196,51041,a,392
196,51043,a,14
196,51045,a,5
196,51047,a,57
196,51049,a,11
196,51051,a,18
196,51053,a,34
196,51057,a,12
196,51059,a,1412
196,51061,a,75
196,51063,a,16
196,51065,a,30
196,51067,a,62
196,51069,a,95
196,51071,a,19
196,51073,a,43
196,51075,a,24
196,51077,a,16
196,51079,a,21
196,51081,a,17
196,51083,a,37
196,51085,a,117
196,51087,a,391
196,51089,a,59
196,51091,a,2
196,51093,a,40
196,51095,a,69
196,51097,a,7
196,51099,a,29
196,51101,a,19
196,51103,a,9
196,51105,a,31
196,51107,a,420
196,51109,a,38
196,51111,a,14
196,51113,a,14
196,51115,a,8
196,51117,a,34
196,51119,a,10
196,51121,a,162
196,51125,a,15
196,51127,a,21
196,51131,a,12
196,51133,a,10
196,51135,a,19
196,51137,a,36
196,51139,a,27
196,51141,a,19
196,51143,a,70
196,51145,a,34
196,51147,a,35
196,51149,a,48
196,51153,a,537
196,51155,a,40
196,51157,a,7
196,51159,a,11
196,51161,a,103
196,51163,a,23
196,51165,a,88
196,51167,a,33
196,51169,a,26
196,51171,a,46
196,51173,a,36
196,51175,a,21
196,51177,a,153
196,51179,a,170
196,51181,a,7
196,51183,a,16
196,51185,a,51
196,51187,a,46
196,51191,a,63
196,51193,a,17
196,51195,a,53
196,51197,a,33
196,51199,a,78
196,51510,a,223
196,51520,a,20
196,51530,a,8
196,51540,a,76
196,51550,a,282
196,51570,a,19
196,51580,a,6
196,51590,a,47
196,51595,a,6
196,51600,a,29
196,51610,a,14
196,51620,a,9
196,51630,a,38
196,51640,a,7
196,51650,a,184
196,51660,a,92
196,51670,a,27
196,51678,a,12
196,51680,a,109
196,51683,a,50
196,51685,a,20
196,51690,a,15
196,51700,a,252
196,51710,a,377
196,51720,a,4
196,51730,a,40
196,51735,a,13
196,51740,a,122
196,51750,a,32
196,51760,a,309
196,51770,a,122
196,51775,a,30
196,51790,a,27
196,51800,a,105
196,51810,a,596
196,51820,a,24
196,51830,a,25
196,51840,a,35
196,51001,g,26
196,51003,g,58
196,51005,g,13
196,51007,g,8
196,51009,g,22
196,51011,g,11
196,51013,g,75
196,51015,g,49
196,51017,g,4
196,51021,g,5
196,51023,g,22
196,51025,g,12
196,51027,g,16
196,51029,g,10
196,51031,g,36
196,51033,g,15
196,51035,g,24
196,51036,g,5
196,51037,g,9
196,51041,g,134
196,51043,g,9
196,51045,g,3
196,51047,g,23
196,51049,g,6
196,51051,g,11
196,51053,g,15
196,51057,g,8
196,51059,g,438
196,51061,g,34
196,51063,g,11
196,51065,g,16
196,51067,g,41
196,51069,g,40
196,51071,g,12
196,51073,g,22
196,51075,g,13
196,51077,g,13
196,51079,g,9
196,51081,g,6
196,51083,g,29
196,51085,g,54
196,51087,g,158
196,51089,g,44
196,51091,g,2
196,51093,g,21
196,51095,g,56
196,51097,g,5
196,51099,g,9
196,51101,g,8
196,51103,g,14
196,51105,g,17
196,51107,g,81
196,51109,g,19
196,51111,g,9
196,51113,g,9
196,51115,g,9
196,51117,g,28
196,51119,g,11
196,51121,g,38
196,51125,g,12
196,51127,g,9
196,51131,g,11
196,51133,g,15
196,51135,g,11
196,51137,g,25
196,51139,g,17
196,51141,g,16
196,51143,g,45
196,51145,g,13
196,51147,g,13
196,51149,g,15
196,51153,g,110
196,51155,g,26
196,51157,g,5
196,51159,g,7
196,51161,g,66
196,51163,g,19
196,51165,g,49
196,51167,g,19
196,51169,g,19
196,51171,g,32
196,51173,g,24
196,51175,g,11
196,51177,g,49
196,51179,g,38
196,51181,g,4
196,51183,g,7
196,51185,g,32
196,51187,g,20
196,51191,g,40
196,51193,g,15
196,51195,g,24
196,51197,g,21
196,51199,g,32
196,51510,g,53
196,51520,g,14
196,51530,g,4
196,51540,g,17
196,51550,g,96
196,51570,g,14
196,51580,g,4
196,51590,g,35
196,51595,g,4
196,51600,g,12
196,51610,g,5
196,51620,g,6
196,51630,g,10
196,51640,g,6
196,51650,g,70
196,51660,g,17
196,51670,g,14
196,51678,g,4
196,51680,g,44
196,51683,g,10
196,51685,g,3
196,51690,g,11
196,51700,g,81
196,51710,g,97
196,51720,g,2
196,51730,g,20
196,51735,g,7
196,51740,g,53
196,51750,g,5
196,51760,g,96
196,51770,g,58
196,51775,g,17
196,51790,g,19
196,51800,g,40
196,51810,g,193
196,51820,g,15
196,51830,g,7
196,51840,g,15
196,51001,o,22
196,51003,o,55
196,51005,o,10
196,51007,o,7
196,51009,o,19
196,51011,o,9
196,51013,o,92
196,51015,o,46
196,51017,o,3
196,51021,o,4
196,51023,o,23
196,51025,o,10
196,51027,o,16
196,51029,o,10
196,51031,o,32
196,51033,o,16
196,51035,o,19
196,51036,o,5
196,51037,o,7
196,51041,o,180
196,51043,o,9
196,51045,o,3
196,51047,o,25
196,51049,o,5
196,51051,o,10
196,51053,o,17
196,51057,o,7
196,51059,o,609
196,51061,o,40
196,51063,o,9
196,51065,o,14
196,51067,o,36
196,51069,o,42
196,51071,o,10
196,51073,o,23
196,51075,o,15
196,51077,o,10
196,51079,o,10
196,51081,o,7
196,51083,o,23
196,51085,o,60
196,51087,o,163
196,51089,o,34
196,51091,o,2
196,51093,o,23
196,51095,o,40
196,51097,o,4
196,51099,o,12
196,51101,o,9
196,51103,o,8
196,51105,o,15
196,51107,o,130
196,51109,o,21
196,51111,o,8
196,51113,o,8
196,51115,o,6
196,51117,o,21
196,51119,o,8
196,51121,o,37
196,51125,o,11
196,51127,o,12
196,51131,o,8
196,51133,o,9
196,51135,o,9
196,51137,o,19
196,51139,o,14
196,51141,o,12
196,51143,o,41
196,51145,o,17
196,51147,o,11
196,51149,o,20
196,51153,o,182
196,51155,o,23
196,51157,o,5
196,51159,o,5
196,51161,o,58
196,51163,o,15
196,51165,o,43
196,51167,o,19
196,51169,o,14
196,51171,o,25
196,51173,o,19
196,51175,o,12
196,51177,o,62
196,51179,o,61
196,51181,o,4
196,51183,o,7
196,51185,o,29
196,51187,o,21
196,51191,o,35
196,51193,o,11
196,51195,o,24
196,51197,o,18
196,51199,o,37
196,51510,o,69
196,51520,o,9
196,51530,o,3
196,51540,o,17
196,51550,o,120
196,51570,o,9
196,51580,o,3
196,51590,o,26
196,51595,o,2
196,51600,o,12
196,51610,o,7
196,51620,o,5
196,51630,o,9
196,51640,o,3
196,51650,o,73
196,51660,o,13
196,51670,o,11
196,51678,o,2
196,51680,o,34
196,51683,o,17
196,51685,o,4
196,51690,o,8
196,51700,o,85
196,51710,o,104
196,51720,o,2
196,51730,o,18
196,51735,o,7
196,51740,o,50
196,51750,o,5
196,51760,o,99
196,51770,o,55
196,51775,o,14
196,51790,o,14
196,51800,o,45
196,51810,o,221
196,51820,o,11
196,51830,o,5
196,51840,o,13
196,51001,p,1
196,51003,p,5
196,51009,p,1
196,51013,p,11
196,51015,p,3
196,51023,p,1
196,51027,p,1
196,51031,p,2
196,51033,p,1
196,51035,p,1
196,51041,p,20
196,51047,p,3
196,51053,p,1
196,51059,p,72
196,51061,p,3
196,51065,p,1
196,51067,p,3
196,51069,p,5
196,51073,p,1
196,51075,p,1
196,51079,p,1
196,51083,p,2
196,51085,p,5
196,51087,p,20
196,51089,p,2
196,51093,p,1
196,51095,p,3
196,51099,p,1
196,51101,p,1
196,51105,p,1
196,51107,p,27
196,51109,p,2
196,51117,p,1
196,51121,p,4
196,51137,p,2
196,51139,p,1
196,51143,p,3
196,51145,p,1
196,51147,p,1
196,51149,p,2
196,51153,p,32
196,51155,p,1
196,51161,p,4
196,51163,p,1
196,51165,p,4
196,51167,p,1
196,51169,p,1
196,51171,p,2
196,51173,p,1
196,51177,p,8
196,51179,p,8
196,51185,p,2
196,51187,p,2
196,51191,p,2
196,51195,p,2
196,51197,p,1
196,51199,p,3
196,51510,p,9
196,51520,p,1
196,51540,p,2
196,51550,p,14
196,51590,p,2
196,51600,p,1
196,51630,p,1
196,51650,p,8
196,51660,p,2
196,51670,p,1
196,51680,p,4
196,51683,p,3
196,51685,p,1
196,51700,p,13
196,51710,p,16
196,51730,p,1
196,51740,p,6
196,51760,p,12
196,51770,p,6
196,51775,p,1
196,51790,p,1
196,51800,p,5
196,51810,p,29
196,51820,p,1
196,51840,p,1
196,51001,s,5
196,51003,s,15
196,51005,s,2
196,51007,s,2
196,51009,s,5
196,51011,s,2
196,51013,s,20
196,51015,s,12
196,51023,s,5
196,51025,s,2
196,51027,s,3
196,51029,s,2
196,51031,s,9
196,51033,s,4
196,51035,s,4
196,51037,s,2
196,51041,s,62
196,51043,s,2
196,51047,s,8
196,51049,s,1
196,51051,s,2
196,51053,s,4
196,51057,s,1
196,51059,s,186
196,51061,s,12
196,51063,s,2
196,51065,s,4
196,51067,s,8
196,51069,s,14
196,51071,s,2
196,51073,s,6
196,51075,s,3
196,51077,s,2
196,51079,s,3
196,51081,s,1
196,51083,s,6
196,51085,s,19
